operator,binding_energy,repressor,inducer_uM,lambda_m0p1,lambda_m0p2,m0p3,m1p0,m1p1,m1p2,m2p0,m2p1,m3p0
O3,-9.7,130.0,250.0,0.00032515719517431916,-1.947287633908233e-08,1192770007608.0486,14.384930632453491,139344.40668072295,1631257131.7763045,280.22738621747885,2912797.1021226677,6887.93492187772
O3,-9.7,130.0,500.0,0.00032499317343525513,-1.9450996005715026e-08,1194902721596.3274,14.393652789760427,139511.75359881765,1634171752.234691,280.530991043697,2917667.457639284,6898.159388232658
O3,-9.7,130.0,1000.0,0.00032492295687704353,-1.944163304527254e-08,1195817263466.7063,14.397389834881231,139583.48489840515,1635421593.1480474,280.6611205530976,2919755.830441753,6902.543090154225
O3,-9.7,130.0,5000.0,0.0003248724808385931,-1.943490437263879e-08,1196475178175.968,14.40007708758565,139635.07673493368,1636320719.7085788,280.7547134062559,2921258.1475633034,6905.696490246781
O3,-9.7,610.0,0.0,0.0007709160819930975,-1.8960570836063578e-07,25668967595.934967,3.8219566131528615,10365.020633328571,35283277.02790523,31.18274133345181,92296.208448754,384.4885051128578
O3,-9.7,610.0,0.1,0.0007700168502837094,-1.8866006874575346e-07,25909625570.067898,3.834620908400948,10431.448409939445,35613355.18323182,31.338457102268162,93039.00253096737,386.8901581134277
O3,-9.7,610.0,5.0,0.0006046995951740731,-8.673197186207668e-08,103077046009.9038,6.219447076868643,26716.698582035217,141331986.7486653,66.80601295647016,311095.13356195163,1014.9815213664177
O3,-9.7,610.0,10.0,0.00046610837790478994,-4.4699895862277085e-08,312361988324.3965,9.111683753048373,56544.47461287249,427696234.4254519,126.1688354216608,844540.5670210675,2342.218123924115
O3,-9.7,610.0,25.0,0.00036231872101316615,-2.4850792051735742e-08,808100562693.6372,12.602828417600367,107257.32425703619,1105504145.9999936,221.56755383599167,2026255.8920628643,4998.92047496383
O3,-9.7,610.0,50.0,0.0003379700121233495,-2.1246340742397736e-08,1037717904736.2522,13.720783619760859,126896.5636235524,1419350522.3357403,257.5813767841363,2557511.793151637,6137.967092804474
O3,-9.7,610.0,75.0,0.0003323099506186748,-2.0458018992471478e-08,1102090587469.5923,14.00404050806232,132134.37364102993,1507329310.746114,267.1258851921949,2705312.5102263987,6450.975806656151
O3,-9.7,610.0,100.0,0.0003300185709561658,-2.0144096478690455e-08,1129534181085.9802,14.121449919626805,134336.46450326985,1544835879.7025821,271.13175799951404,2768191.8413434355,6583.690353958626
O3,-9.7,610.0,250.0,0.000327027979548845,-1.9723510922993708e-08,1168771247028.7742,14.286058085484722,137454.41572500768,1598459506.993317,276.7970205007129,2857962.8161206883,6772.7196929668235
O3,-9.7,610.0,500.0,0.0003262598954516196,-1.9620373106706186e-08,1178551683711.7534,14.326514299826396,138226.19476382926,1611825864.3548353,278.1981469563047,2880316.4760823925,6819.710520541108
O3,-9.7,610.0,1000.0,0.0003259308676055116,-1.9576292053680332e-08,1182772188547.163,14.34390308043467,138558.58239110338,1617593764.2847893,278.801437307746,2889959.8470139643,6839.972819848704
O3,-9.7,610.0,5000.0,0.00032569429647004276,-1.9544634875519714e-08,1185818257153.056,14.356427526762015,138798.23410609856,1621756636.100324,279.23635905034814,2896918.7515847743,6854.59113110827
O3,-9.7,870.0,0.0,0.0008224928395904684,-2.8117387607611936e-07,11979693402.631731,2.9104232856269183,6140.24764558093,16496853.860578267,20.882040408332077,48260.18207888858,234.1750614613446
O3,-9.7,870.0,0.1,0.0008221221701435862,-2.797749300677943e-07,12099611275.114788,2.920900248266745,6182.57014778227,16661549.458845414,20.99026265166844,48667.16128706495,235.66049751301543
O3,-9.7,870.0,5.0,0.0006844872751144179,-1.2420573894266897e-07,55268791662.45407,5.0064334273362245,17494.674377637468,75856256.26662192,47.23940278868162,179486.32511575546,649.7768175997397
O3,-9.7,870.0,10.0,0.0005175417795244386,-5.7792644820843555e-08,204358275132.63968,7.876942797377058,42459.469857422635,279947778.91267425,98.6391057434169,574573.1374611685,1689.9929107181156
O3,-9.7,870.0,25.0,0.0003779191768232751,-2.7346209459457457e-08,693330333722.1321,11.962770667265506,96755.65982846831,948615009.3080485,202.13998176670788,1757829.5810080231,4413.3948616805965
O3,-9.7,870.0,50.0,0.0003436480731964258,-2.205575639240977e-08,977699374337.6356,13.445936472105027,121915.43920702947,1337319924.95195,248.4823475143267,2419293.698134291,5843.829909510778
O3,-9.7,870.0,75.0,0.0003356225092389855,-2.0917150801945926e-08,1063842959359.078,13.837114281554545,129034.87035945278,1455056242.7851946,261.48069025080684,2617548.8848795355,6265.2954241057705
O3,-9.7,870.0,100.0,0.00033236652132089895,-2.046580777932452e-08,1101423344556.928,14.001161697745895,132080.60860974688,1506417388.9346333,267.0280290316654,2703782.724450285,6447.743705687727
O3,-9.7,870.0,250.0,0.00032803954436263,-1.9859843977805964e-08,1156042586727.4534,14.233067591100802,136446.78611968088,1581063900.9179492,274.9670203157474,2828857.18568487,6711.48851536493
O3,-9.7,870.0,500.0,0.00032694521244938933,-1.9712381111355574e-08,1169820362946.1992,14.290408472361849,137537.30402672625,1599893276.8495493,276.9475223209104,2860361.059584947,6777.762655238116
O3,-9.7,870.0,1000.0,0.0003264762986222222,-1.9649398340946614e-08,1175785936810.3896,14.315096693961507,138008.1636605087,1608046083.6820257,277.80236929676187,2873996.1473522326,6806.427358484435
O3,-9.7,870.0,5000.0,0.0003261391112024741,-1.9604183133637116e-08,1180099007018.6934,14.332894247416256,138348.10146567298,1613940503.2564,278.41942054173677,2883852.1574115637,6827.14025686797
O3,-9.7,22.0,0.0,0.0003510140794544769,-2.3133840026550316e-08,906029175665.1038,13.10258330150203,115832.77412919153,1239360693.9985187,237.33981544771729,2253672.733951563,5489.418038583027
O3,-9.7,22.0,0.1,0.0003508968269661497,-2.311642972436989e-08,907118657402.6316,13.107935792722467,115926.4026931199,1240849835.1145494,237.5116013721421,2256195.315707972,5494.833032885438
O3,-9.7,22.0,5.0,0.0003372088364920238,-2.1139252524325914e-08,1046102192940.3872,13.758327995294795,127584.72667454465,1430809578.948314,258.83670922822756,2576787.593816258,6178.875641001819
O3,-9.7,22.0,10.0,0.0003301280495477444,-2.0159025610341025e-08,1128204294229.718,14.115804543324073,134230.16547326124,1543018376.7060926,270.9384779207753,2765146.56649597,6577.268904832738
O3,-9.7,22.0,25.0,0.0003260478650690581,-1.9591959589201314e-08,1181269330144.5042,14.337715942035027,138440.26936161568,1615539903.0520356,278.5867063954149,2886526.1835937332,6832.75879578298
O3,-9.7,22.0,50.0,0.0003251406516985391,-1.9470669843278563e-08,1192984746091.5762,14.385809308101024,139361.26047310847,1631550592.2897582,280.2579646197948,2913287.495338612,6888.964512706365
O3,-9.7,22.0,75.0,0.0003249336440908566,-1.9443058410076843e-08,1195677941381.7231,14.396820620716015,139572.55797074368,1635231186.6219053,280.6412977602903,2919437.6758148214,6901.875263318791
O3,-9.7,22.0,100.0,0.0003248502727100316,-1.9431943676262367e-08,1196764888882.1396,14.40126012336366,139657.7925667609,1636716652.9212644,280.7959211996963,2921919.68576864,6907.085018125983
O3,-9.7,22.0,250.0,0.0003247356603544517,-1.9416671871531776e-08,1198260897181.923,14.407365814107333,139775.06059284258,1638761132.8570194,281.0086439534391,2925335.5252095754,6914.254191656914
O3,-9.7,22.0,500.0,0.00032470788109521375,-1.9412972390986753e-08,1198623699429.2642,14.408845765157194,139803.49186246528,1639256942.2217152,281.06021745126685,2926163.8703922993,6915.992647066598
O3,-9.7,22.0,1000.0,0.0003246959961131435,-1.9411389154656463e-08,1198779048133.9514,14.409479374969893,139815.66460584715,1639469248.0030162,281.0822988179674,2926518.5594351226,6916.7370101546485
O3,-9.7,22.0,5000.0,0.00032468748034198493,-1.9410252622710582e-08,1198890699365.757,14.409934846643337,139824.4162126081,1639621854.84696,281.0981727952104,2926773.5463273264,6917.272137774302
O3,-9.7,60.0,0.0,0.00039500307627065754,-3.0235448057605635e-08,590370451548.7098,11.32533226024019,86834.23119464987,807857106.1320115,183.6552892403415,1514930.657395529,3876.2589110931317
O3,-9.7,60.0,0.1,0.00039469597765366107,-3.018209985712793e-08,592041080332.2107,11.336244513249893,86999.56446862157,810141161.8838755,183.9644727239637,1518890.0846040042,3885.0777954419377
O3,-9.7,60.0,5.0,0.0003587116245931714,-2.4294675715642876e-08,837874486693.8694,12.758850704998856,109899.18083014883,1146202425.0612125,226.434845798442,2095544.8885333748,5148.8671853962815
O3,-9.7,60.0,10.0,0.0003397842430295872,-2.1502928440734345e-08,1018063487366.0416,13.631973110397904,125276.12995748367,1392488057.2675064,254.6237709086161,2512294.7878406583,6041.898649752575
O3,-9.7,60.0,25.0,0.00032845713339344174,-1.991629016735466e-08,1150837910585.9854,14.211288046277454,136033.7168454654,1573950901.8562653,274.2165934807389,2816951.534702788,6686.426481222843
O3,-9.7,60.0,50.0,0.00032598785826611787,-1.9583922436040018e-08,1182039907895.1587,14.34088903679342,138500.94017487738,1616593008.3127744,278.69682169827155,2888286.808868414,6836.457910698684
O3,-9.7,60.0,75.0,0.0003254237606443142,-1.950847104379673e-08,1189313466292.7756,14.370772131535006,139072.97030304375,1626533299.2051644,279.73489361977073,2904902.6189455637,6871.358763452725
O3,-9.7,60.0,100.0,0.0003251965054509595,-1.9478121142056372e-08,1192259768441.2043,14.382842419967133,139304.35646503075,1630559839.3011405,280.15472287118666,2911631.871843992,6885.4885116880405
O3,-9.7,60.0,250.0,0.00032488399854548283,-1.943643936141779e-08,1196325051373.462,14.39946404046952,139623.30552755966,1636115556.7623315,280.7333603800065,2920915.3573235306,6904.977002423331
O3,-9.7,60.0,500.0,0.00032480827331425263,-1.9426347453135905e-08,1197312691327.6829,14.403496476228655,139700.73853697375,1637465287.6372273,280.87382689239314,2923170.50041268,6909.7103404760055
O3,-9.7,60.0,1000.0,0.00032477586203243986,-1.9422028344146547e-08,1197735813371.5088,14.405223378754338,139733.9061852959,1638043538.884878,280.93399269720106,2924136.624702035,6911.738058290265
O3,-9.7,60.0,5000.0,0.0003247525598478443,-1.9418923921840828e-08,1198040063052.3735,14.406464798328571,139757.75218086422,1638459329.7352085,280.97724759015597,2924831.288564133,6913.195938476355
O3,-9.7,124.0,0.0,0.0004629914574412016,-4.3844698002484496e-08,323248114413.41016,9.219216509310462,57866.400679272745,442585904.99381214,128.72032571583316,871351.5134615862,2405.564160041562
O3,-9.7,124.0,0.1,0.0004624193577203898,-4.371710499100258e-08,324781712031.5422,9.234170481206721,58051.442432010685,444683477.9333725,129.07709892696158,875123.6728235866,2414.4592684389945
O3,-9.7,124.0,5.0,0.000393805852185414,-3.00277691950828e-08,596917486763.7821,11.367979441392539,87481.27779516617,816808078.0719675,184.86507474235432,1530443.6042032372,3910.798410114181
O3,-9.7,124.0,10.0,0.00035578052965392357,-2.3848500249691443e-08,863061810735.9186,12.887978663166905,112109.93747921409,1180630589.708823,230.5021211959981,2154058.449420507,5275.144983041438
O3,-9.7,124.0,25.0,0.00033232407116375094,-2.045996117764925e-08,1101924226472.5012,14.003322945757802,132120.97107476677,1507101959.0180235,267.101492066348,2704931.1404458643,6450.1700722592295
O3,-9.7,124.0,50.0,0.00032741272009752665,-1.97752971358221e-08,1163909722812.3845,14.265864774417642,137069.9969317835,1591815524.242141,276.09895545965,2846848.19185233,6749.34352022352
O3,-9.7,124.0,75.0,0.00032624854829267576,-1.9618851857445878e-08,1178696930418.9468,14.327113457029233,138237.64060851527,1612024367.6663795,278.21892374823955,2880648.3893579342,6820.408046377475
O3,-9.7,124.0,100.0,0.0003257792220985909,-1.9555995621651613e-08,1184723673178.796,14.351929452231648,138712.14071623172,1620260739.7811105,279.0801215222463,2894418.226905988,6849.3387230227245
O3,-9.7,124.0,250.0,0.00032513376808786964,-1.9469751307225926e-08,1193074181404.1968,14.386175207103607,139368.2794723252,1631672814.2586722,280.2706982028683,2913491.728854758,6889.393264582177
O3,-9.7,124.0,500.0,0.000324977326522985,-1.944888274830162e-08,1195109034814.4895,14.394496001104784,139527.93709423,1634453705.8076973,280.5603505114625,2918138.5859698565,6899.148362185936
O3,-9.7,124.0,1000.0,0.0003249103415652541,-1.9439951963731527e-08,1195981544351.3635,14.398060959149495,139596.36816639887,1635646104.973915,280.6844931486368,2920130.962928201,6903.3305311320455
O3,-9.7,124.0,5000.0,0.00032486220562975127,-1.943353455862105e-08,1196609200739.1184,14.400624392010169,139645.58543739998,1636503880.8059378,280.77377685664885,2921564.1803648896,6906.338836670086
O3,-9.7,260.0,0.0,0.0005821429726058511,-7.826903576975762e-08,122789602415.52165,6.607925152861098,30080.948362394916,168318505.23743048,73.73936476963307,363592.8576509641,1154.018223961344
O3,-9.7,260.0,0.1,0.0005812340744594438,-7.794436193137089e-08,123657810328.7554,6.6240466332161345,30224.868415636738,169506978.83819658,74.03407831929313,365887.8383223175,1160.0321084524944
O3,-9.7,260.0,5.0,0.00046258373247715415,-4.3753739820123884e-08,324340195294.3987,9.229870138871323,57998.199264806426,444079596.94606054,128.97445211184854,874037.8072932024,2411.899126913557
O3,-9.7,260.0,10.0,0.0003888227542908314,-2.9171949110362614e-08,625183892868.9932,11.548611385879312,90248.4526571936,855452635.9185919,190.03191950509893,1597309.687997089,4059.2925016364284
O3,-9.7,260.0,25.0,0.00034083437264865405,-2.1652318282452314e-08,1006894961091.9952,13.580997063135824,124350.72310996993,1377223474.5199835,252.9336763698698,2486580.9153400944,5987.199719526717
O3,-9.7,260.0,50.0,0.0003302597681139709,-2.0176998909071055e-08,1126606467158.9155,14.10901577022959,134102.39309891968,1540834667.8649552,270.70614077981253,2761487.4467415093,6569.552268369015
O3,-9.7,260.0,75.0,0.00032799845262837404,-1.9854294691660123e-08,1156556319711.5537,14.235213788900136,136487.52499360355,1581765993.842949,275.04102250915867,2830032.19005878,6713.9614368881
O3,-9.7,260.0,100.0,0.00032701617846759624,-1.9721923476321508e-08,1168920804337.1582,14.286678431171126,137466.23351096828,1598663902.1861925,276.8184789256155,2858304.7114072107,6773.438647242659
O3,-9.7,260.0,250.0,0.0003256642849223762,-1.9540620831808434e-08,1186205405805.6772,14.358017818541537,138828.67896491126,1622285728.176528,279.29160682634966,2897803.152976768,6856.44873391001
O3,-9.7,260.0,500.0,0.0003253364534287587,-1.9496807668642373e-08,1190444336523.5994,14.375407374891966,139161.80484144125,1628078792.772459,279.8960804898631,2907485.580789918,6876.782658957748
O3,-9.7,260.0,1000.0,0.00032519605514383875,-1.9478063871534974e-08,1192265196247.1775,14.382864511372846,139304.78013811298,1630567230.6553915,280.15549165873585,2911644.1984681115,6885.514395626014
O3,-9.7,260.0,5000.0,0.0003250951438726919,-1.946459724922397e-08,1193576250288.2168,14.388229134577387,139407.68140508837,1632358961.5359962,280.3421832822998,2914638.3217319213,6891.800411783286
O3,-9.7,1220.0,0.0,0.0007994532219887003,-4.0164761475048493e-07,5583702070.001868,2.2031027742559033,3618.380989463363,7706326.789294883,14.12333637498064,25498.42374871341,145.9186803650379
O3,-9.7,1220.0,0.1,0.0008004703503800595,-3.9983167986509376e-07,5641728512.691236,2.211523102777166,3644.51475019292,7786153.804913497,14.197445661972418,25717.895471835258,146.83500094118762
O3,-9.7,1220.0,5.0,0.0007605220793626646,-1.792726110867841e-07,28482025512.92605,3.9653412462173168,11129.493160682498,39141282.61757058,32.965919618422774,100930.70517335153,412.2055359850256
O3,-9.7,1220.0,10.0,0.0005791198032095349,-7.719357983638133e-08,125702294702.5608,6.661714338270568,30562.474228237614,172305599.99154815,74.72484329717409,371286.8564030251,1174.160345768606
O3,-9.7,1220.0,25.0,0.0003986477565652175,-3.087258863847436e-08,570995627502.6224,11.19724953493638,84905.37781891218,781367880.9483726,180.0451407618597,1468964.342932183,3773.711321540729
O3,-9.7,1220.0,50.0,0.00035122679598311867,-2.31654471033561e-08,904056650258.7236,13.092881604786802,115663.16364465098,1236664574.2797425,237.02859816160858,2249105.1577555453,5479.611864053449
O3,-9.7,1220.0,75.0,0.0003400593129006253,-2.1541996495573733e-08,1015123571198.5692,13.61859084551368,125032.86031131439,1388469941.365398,254.1795545441024,2505527.467612745,6027.507837307345
O3,-9.7,1220.0,100.0,0.0003355159153625116,-2.090227886402023e-08,1065048153354.9576,13.842434661166315,129133.09252999404,1456703395.8932345,261.65970928512667,2620316.703337488,6271.1593703468425
O3,-9.7,1220.0,250.0,0.00032922765856943913,-2.003643389038428e-08,1139200551863.779,14.162351818190439,135107.8768002017,1558046590.0166273,272.53412229138166,2790321.654045915,6630.336577796051
O3,-9.7,1220.0,500.0,0.00032786684731153296,-1.9836528635036114e-08,1158203498274.7185,14.242090897070875,136618.1057093761,1584017110.4222405,275.27821636282863,2833799.4520670273,6721.889552191268
O3,-9.7,1220.0,1000.0,0.0003272099545307535,-1.974799453519562e-08,1166468727592.9524,14.276501163245467,137272.41344966265,1595312784.5062869,276.46653875655545,2852698.9945593313,6761.649870834232
O3,-9.7,1220.0,5000.0,0.0003267374882259829,-1.9684465105069827e-08,1172458464839.0645,14.301336446441953,137745.62583938063,1603498622.6365464,277.3257523336467,2866391.2018394913,6790.44109388693
